# doc pdvd/50 r2 d51_dqdx_rr_apa.py det=pdvd ref=stm/pdvd_ref_dqdx_045.json status=0 max_abs_x=305 low_thr=21586 (0.40 x plateau 53965.5) complete_max_flow=0.05 files=120
det	event	block	cluster	status	npts	nkept	ngood	length	len_kept	pts_per_cm	kink	exit_L	left_L	has_left	f_low	rrmin	rrmax	reach	nbins	contrast	k_muon	shape_muon	k_proton	shape_proton	best	med_chi2	doc55	complete	n_u0	n_u1	med_0_1	med_1_2	med_2_3	med_3_5	med_5_7	med_7_10	med_10_15	med_15_20	med_20_30	med_30_40	med_40_60	n_0_1	n_1_2	n_2_3	n_3_5	n_5_7	n_7_10	n_10_15	n_15_20	n_20_30	n_30_40	n_40_60
pdvd	039349_33_d51vstm	580	58	0	492	487	427	330.5770	327.1317	1.3053	486	326.4334	4.0120	1	0.0562	0.0000	286.9823	1	8	1.9506	0.8622	0.0935	0.5215	0.1077	muon	1.6082	0	0	0	427	nan	nan	nan	71357	70948	77057	57467	46869	50342	47268	50117	2	2	2	3	3	3	8	8	15	15	30
pdvd	039349_33_d51vstm	660	66	0	859	859	857	559.3172	559.3172	1.5322	859	546.3445	0.0000	0	0.0502	0.0000	559.3172	1	8	1.4811	0.5481	0.2854	0.3315	0.3184	muon	2.2963	0	0	724	133	nan	nan	nan	44642	50794	36664	40045	21719	23716	40447	48186	2	1	2	3	3	5	9	8	15	16	30
pdvd	039349_34_d51vstm	400	40	0	134	134	90	80.9503	80.9503	1.1118	134	81.5503	0.0000	0	0.0222	0.0000	54.0992	1	8	2.9144	1.0089	0.1194	0.6102	0.1531	muon	2.3944	0	1	0	90	nan	nan	nan	88223	62226	75590	74714	63715	62627	53828	66130	2	2	2	3	3	5	8	9	16	16	24
pdvd	039349_34_d51vstm	460	46	0	47	47	47	29.5783	29.5783	1.5890	47	30.1783	0.0000	0	0.0638	0.0000	29.5783	1	6	0.4171	1.1673	0.1534	0.6869	0.1440	proton	1.2276	0	0	0	47	nan	nan	nan	142954	90814	86420	71813	70331	58954	nan	nan	2	1	2	3	3	5	7	7	17	0	0
pdvd	039349_34_d51vstm	480	48	0	662	661	0	423.3060	422.7508	0.0000	660	421.0202	1.1109	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.9519	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_35_d51vstm	240	24	0	155	155	155	104.5659	104.5659	1.4823	155	105.1659	0.0000	0	0.0323	0.0000	104.5659	1	7	1.1285	0.9340	0.1799	0.5685	0.2251	muon	1.3335	0	1	155	0	nan	nan	nan	67657	nan	60041	48398	67719	61520	61021	63563	2	1	1	3	2	4	7	8	15	16	29
pdvd	039349_35_d51vstm	300	30	0	130	130	130	81.4749	81.4749	1.5956	130	82.0749	0.0000	0	0.0154	0.0000	81.4749	1	8	0.1991	0.9566	0.1960	0.5786	0.2409	muon	2.0995	0	1	130	0	nan	nan	nan	63567	77161	53758	63912	60208	57753	72776	67461	2	1	1	3	4	5	8	8	15	18	32
pdvd	039349_35_d51vstm	620	62	0	344	341	278	221.0397	219.1795	1.2684	340	219.3272	2.4253	1	0.0144	0.0000	179.4491	1	8	0.7793	0.9191	0.0766	0.5559	0.0893	muon	1.0283	0	1	0	278	nan	nan	nan	68393	80229	72701	63838	59983	53166	50585	50831	2	2	2	3	3	4	8	8	14	15	29
pdvd	039349_35_d51vstm	750	75	0	851	851	792	564.4172	564.4172	1.4032	851	556.6681	0.0000	0	0.0644	0.0000	525.6005	1	8	2.1651	1.0160	0.0613	0.6145	0.0614	muon	1.1486	1	0	278	514	nan	nan	nan	91493	80796	80059	69790	58384	64540	59350	50407	2	2	2	3	3	4	8	8	15	16	30
pdvd	039349_36_d51vstm	230	23	0	502	502	502	324.9479	324.9479	1.5449	502	324.6331	0.0000	0	0.0219	0.0000	324.9479	1	8	1.1877	0.9665	0.1890	0.5846	0.2357	muon	1.5247	0	1	502	0	nan	nan	nan	63469	65790	64576	63320	60385	60066	75106	67169	2	2	1	3	3	5	8	7	15	15	32
pdvd	039349_36_d51vstm	410	41	0	100	84	83	64.1377	53.5909	1.5488	83	53.4634	11.2742	1	0.1446	0.0000	53.5909	1	8	2.0240	0.9000	0.1724	0.5443	0.1417	proton	3.1928	0	0	0	83	nan	nan	nan	84145	85145	72874	68906	51211	46268	59726	34673	2	1	2	3	3	5	7	7	14	16	23
pdvd	039349_36_d51vstm	460	46	0	217	217	213	137.0085	137.0085	1.5546	217	137.5886	0.0000	0	0.1315	0.0000	137.0085	1	8	0.4616	0.5535	0.5898	0.3347	0.6274	muon	5.0537	0	0	0	213	nan	nan	nan	20896	26921	17484	48138	46979	55600	61919	47159	2	1	2	3	3	5	8	8	17	16	29
pdvd	039349_36_d51vstm	630	63	0	517	510	453	338.5663	333.9509	1.3565	509	333.9556	5.2107	1	0.0088	0.0000	296.3910	1	8	0.4594	1.0450	0.0512	0.6321	0.0232	proton	0.9974	0	1	0	453	nan	nan	nan	93937	87351	79552	72472	66712	64619	55284	51756	2	2	2	3	4	4	7	8	15	14	31
pdvd	039349_36_d51vstm	640	64	0	145	145	142	94.4751	94.4751	1.5030	145	95.0751	0.0000	0	0.0000	0.0000	92.1148	1	8	1.7692	0.8362	0.0683	0.5057	0.1125	muon	1.2034	0	1	0	142	nan	nan	nan	74899	61837	63036	50804	49965	53243	48905	50794	2	1	2	3	3	5	7	9	14	15	32
pdvd	039349_37_d51vstm	330	33	0	92	92	90	90.2893	90.2893	0.9968	92	90.9363	0.0000	0	0.9222	0.0000	90.2893	1	4	nan	0.1027	0.9919	0.0619	0.9919	proton	1.2541	0	0	0	90	nan	nan	nan	11948	29831	1718	nan	nan	nan	nan	5213	2	2	0	3	3	3	0	0	0	0	28
pdvd	039349_37_d51vstm	390	39	0	424	424	361	265.9081	265.9081	1.3576	424	266.3124	0.0000	0	0.1080	0.0000	226.9145	1	8	2.4226	1.0052	0.0827	0.6079	0.0588	proton	1.4165	1	0	0	361	nan	nan	nan	98696	77993	75195	70966	65774	64979	49776	48917	2	1	2	3	4	5	8	7	17	17	30
pdvd	039349_37_d51vstm	520	52	0	106	106	91	65.9053	65.9053	1.3808	106	66.5053	0.0000	0	0.5385	0.0000	62.9860	1	6	3.7699	0.1908	0.9953	0.1170	1.0211	muon	3.7588	0	0	0	91	nan	nan	nan	nan	36663	nan	2648	7476	18660	5636	39745	2	1	1	2	4	1	3	8	16	16	31
pdvd	039349_37_d51vstm	670	67	0	1070	1070	972	699.9150	699.9150	1.3887	1070	687.8620	0.0000	0	0.0741	0.0000	643.7837	1	8	1.1467	0.8294	0.3505	0.5016	0.3798	muon	1.8356	0	0	195	777	nan	nan	nan	36078	53868	53185	53010	89379	55162	60469	56222	2	2	2	3	3	5	8	7	16	16	31
pdvd	039349_38_d51vstm	270	27	0	582	582	504	376.4430	376.4430	1.3388	582	376.2900	0.0000	0	0.0179	0.0000	325.9765	1	8	0.4206	0.7185	0.5611	0.4346	0.5864	muon	1.9300	0	1	504	0	nan	nan	nan	15709	49789	50691	61064	60098	66892	57747	51843	2	2	1	3	3	4	8	7	15	15	31
pdvd	039349_38_d51vstm	320	32	0	40	40	0	26.2728	26.2728	0.0000	40	26.5946	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.8449	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_38_d51vstm	330	33	0	587	587	508	380.1622	380.1622	1.3363	587	380.7051	0.0000	0	0.0295	0.0000	329.1910	1	8	1.2688	0.9617	0.1309	0.5817	0.1775	muon	2.0287	0	1	508	0	nan	nan	nan	85603	64947	58826	60366	61224	60700	66976	61100	2	2	2	3	3	5	7	8	16	15	31
pdvd	039349_38_d51vstm	570	57	0	437	433	433	281.3330	278.8389	1.5529	432	278.8384	3.0946	1	0.0624	0.0000	278.8389	1	8	1.0137	0.6991	0.4941	0.4228	0.5191	muon	1.6077	0	0	0	433	nan	nan	nan	61105	73093	47675	14154	46171	49866	71202	47377	2	2	1	3	4	4	8	8	16	18	29
pdvd	039349_38_d51vstm	600	60	0	190	190	129	121.8695	121.8695	1.0585	190	122.4695	0.0000	0	0.0930	0.0000	83.0535	1	7	1.9579	0.5787	0.1996	0.3522	0.2065	muon	1.1716	0	0	0	129	nan	nan	nan	57303	nan	43535	42809	41574	23027	27392	39750	2	2	2	3	2	6	8	8	15	14	30
pdvd	039349_38_d51vstm	610	61	0	167	167	160	104.8720	104.8720	1.5257	167	105.4720	0.0000	0	0.1000	0.0000	104.8720	1	6	nan	0.6716	0.2743	0.4118	0.3114	muon	2.4647	0	0	0	160	nan	nan	nan	nan	nan	47184	25315	45506	46851	46067	45167	2	0	0	0	2	4	8	8	16	15	32
pdvd	039349_38_d51vstm	670	67	0	321	321	321	209.1916	209.1916	1.5345	321	201.3809	0.0000	0	0.0561	0.0000	209.1916	1	8	3.1243	0.9766	0.1090	0.5907	0.1024	proton	1.5441	0	0	231	90	nan	nan	nan	77168	83118	91499	60072	62111	60113	51438	50143	2	2	2	4	3	5	8	8	17	17	32
pdvd	039349_39_d51vstm	270	27	0	608	608	520	395.8257	395.8257	1.3137	608	393.9097	0.0000	0	0.0596	0.0000	340.1356	1	8	0.8644	0.8410	0.2225	0.5087	0.2008	proton	2.5824	0	0	520	0	nan	nan	nan	73951	76668	52201	57001	68620	56897	55278	28195	2	1	2	3	4	4	6	9	14	16	32
pdvd	039349_39_d51vstm	460	46	0	386	386	317	249.4102	249.4102	1.2710	386	250.0102	0.0000	0	0.0252	0.0000	207.3410	1	7	2.5208	0.9074	0.0671	0.5522	0.0338	proton	1.0658	1	1	0	317	nan	nan	nan	87195	nan	73809	63578	55519	51672	48407	45640	2	1	2	3	2	4	7	10	14	14	30
pdvd	039349_39_d51vstm	560	56	0	217	217	172	142.6432	142.6432	1.2058	217	143.2432	0.0000	0	0.0291	26.6190	142.6432	0	3	nan	0.9007	0.0563	0.5782	0.0855	muon	1.6850	0	1	0	172	nan	nan	nan	nan	nan	nan	nan	nan	49550	54125	50197	0	0	0	0	0	0	0	0	6	11	29
pdvd	039349_3_d51vstm	260	26	0	253	253	252	164.0672	164.0672	1.5360	253	164.6672	0.0000	0	0.0159	0.0000	164.0672	1	7	0.0841	0.8734	0.2004	0.5312	0.2357	muon	2.0355	0	1	252	0	nan	nan	nan	nan	54589	52964	52751	77726	49410	51305	59655	2	1	2	2	3	5	8	7	16	16	31
pdvd	039349_3_d51vstm	460	46	0	39	28	0	24.3407	17.2487	0.0000	27	17.1171	7.8235	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.3094	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_3_d51vstm	470	47	0	110	110	110	69.8269	69.8269	1.5753	110	70.4269	0.0000	0	0.0000	0.0000	69.8269	1	8	0.4636	0.9321	0.2193	0.5638	0.2264	muon	1.2721	0	1	0	110	nan	nan	nan	58870	58911	86108	93544	57734	52117	53601	51892	2	1	1	4	3	4	8	7	16	16	32
pdvd	039349_3_d51vstm	500	50	0	53	53	0	33.0366	33.0366	0.0000	53	33.4832	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.2544	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_3_d51vstm	580	58	0	106	106	106	74.6224	74.6224	1.4205	106	75.2224	0.0000	0	0.1038	0.0000	74.6224	1	8	1.3384	0.7093	0.2080	0.4290	0.2485	muon	1.8723	0	0	0	106	nan	nan	nan	44196	53332	45306	39325	55744	45810	51611	47507	2	2	2	3	3	5	8	8	15	15	31
pdvd	039349_40_d51vstm	420	42	0	264	264	258	169.4948	169.4948	1.5222	264	170.0948	0.0000	0	0.0853	0.0000	165.3823	1	8	1.1148	0.7489	0.1536	0.4529	0.1967	muon	1.5213	0	0	0	258	nan	nan	nan	52428	49508	52601	45803	52861	51742	49106	48323	2	2	1	3	3	4	8	8	16	15	32
pdvd	039349_40_d51vstm	490	49	0	73	73	73	45.8811	45.8811	1.5911	73	46.4811	0.0000	0	0.4795	0.0000	45.8811	1	8	1.9790	0.3611	0.8903	0.2184	0.8810	proton	3.5333	0	0	0	73	nan	nan	nan	105250	60027	6118	34201	9201	53513	17856	10205	2	2	1	3	3	5	7	8	16	16	10
pdvd	039349_41_d51vstm	230	23	0	449	449	384	296.6493	296.6493	1.2945	449	293.8593	0.0000	0	0.0130	0.0000	251.6449	1	8	1.0025	0.9976	0.1198	0.6034	0.1522	muon	1.7409	0	1	384	0	nan	nan	nan	93718	80784	68348	58207	55865	57855	73477	56246	2	1	2	3	3	3	9	8	16	17	31
pdvd	039349_41_d51vstm	510	51	0	267	244	244	166.8262	152.4340	1.6007	243	152.4931	14.8379	1	0.0123	0.0000	152.4340	1	9	1.3411	0.8925	0.2187	0.5443	0.2005	proton	1.2669	0	1	0	244	77242	nan	nan	83495	77876	68862	65399	64497	58059	53723	51831	3	1	2	3	3	5	7	8	14	17	32
pdvd	039349_42_d51vstm	410	41	0	72	72	0	41.5974	41.5974	0.0000	72	42.1974	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	4.8373	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_42_d51vstm	430	43	0	454	454	430	292.5834	292.5834	1.4697	454	293.1834	0.0000	0	0.0256	0.0000	277.2179	1	7	1.0674	0.7736	0.4719	0.4705	0.4633	proton	1.6959	0	1	0	430	nan	nan	nan	nan	109138	88865	59097	29899	19261	51921	44723	2	1	2	2	3	6	7	8	16	16	31
pdvd	039349_42_d51vstm	450	45	0	143	143	76	94.0244	94.0244	0.8083	143	94.6244	0.0000	0	0.0395	0.0000	49.9470	1	7	0.7436	0.7815	0.1953	0.4756	0.2382	muon	1.5154	0	1	0	76	nan	nan	nan	49159	nan	48248	52886	48051	51421	59094	49790	2	2	2	3	2	5	7	8	15	15	15
pdvd	039349_42_d51vstm	480	48	0	294	294	273	182.4900	182.4900	1.4960	294	183.0900	0.0000	0	0.0293	0.0000	169.0350	1	8	0.1690	0.9585	0.2593	0.5797	0.2827	muon	1.8185	0	1	0	273	nan	nan	nan	87257	90415	52112	54378	50292	52669	97698	50505	2	2	1	4	3	5	8	9	15	17	32
pdvd	039349_42_d51vstm	520	52	0	310	286	218	201.8316	185.3361	1.1762	285	185.2728	17.0804	1	0.0275	0.0000	139.8648	1	8	1.9775	0.9475	0.0691	0.5730	0.0819	muon	1.3119	0	1	0	218	nan	nan	nan	74254	81439	65710	67771	63304	57056	56370	48583	2	2	1	3	3	4	8	7	15	15	32
pdvd	039349_42_d51vstm	530	53	0	217	217	216	139.5039	139.5039	1.5483	217	140.1039	0.0000	0	0.0231	0.0000	139.5039	1	8	0.6087	0.6884	0.2919	0.4164	0.3263	muon	1.2877	0	1	0	216	nan	nan	nan	48044	48110	28240	60980	41227	52863	51845	45995	2	1	2	3	3	4	9	7	14	16	30
pdvd	039349_43_d51vstm	210	21	0	44	5	0	38.2231	2.9684	0.0000	4	2.8993	35.9238	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	3.3814	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_43_d51vstm	500	50	0	38	31	0	23.1465	19.1666	0.0000	30	19.0078	4.7387	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.7802	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_43_d51vstm	540	54	0	150	129	69	99.2014	84.7714	0.8140	128	84.8276	14.9738	1	0.0000	0.0000	44.8154	1	8	1.9282	0.9373	0.0960	0.5669	0.0995	muon	1.4462	0	1	0	69	nan	nan	nan	88858	73567	67240	54513	71636	57379	52750	47033	2	2	1	3	4	5	7	7	15	15	8
pdvd	039349_43_d51vstm	620	62	0	46	46	33	36.7282	36.7282	0.8985	46	37.3282	0.0000	0	0.3636	0.0000	36.7282	1	4	2.4274	0.3483	0.3989	0.2098	0.4072	muon	0.8941	0	0	0	33	nan	nan	nan	50363	15036	nan	nan	nan	23441	19761	nan	2	2	1	3	3	0	0	0	11	11	0
pdvd	039349_43_d51vstm	650	65	0	474	474	405	300.3418	300.3418	1.3485	474	300.8263	0.0000	0	0.0272	0.0000	255.3766	1	8	0.7510	0.7975	0.1813	0.4823	0.2199	muon	1.2666	0	1	0	405	nan	nan	nan	49454	58378	52211	52499	52130	58652	56742	48884	2	2	2	3	3	5	9	7	14	16	33
pdvd	039349_43_d51vstm	660	66	0	279	279	279	188.1126	188.1126	1.4832	279	180.1217	0.0000	0	0.0466	0.0000	188.1126	1	7	1.2198	0.9342	0.0773	0.5686	0.1207	muon	1.3429	0	1	101	178	nan	nan	nan	83681	nan	62733	54781	62290	57582	55373	55687	2	2	2	3	2	5	8	8	15	16	30
pdvd	039349_44_d51vstm	180	18	0	89	89	89	59.1879	59.1879	1.5037	89	59.7879	0.0000	0	0.0112	0.0000	59.1879	1	7	0.4338	0.8316	0.2345	0.5061	0.2686	muon	1.6596	0	1	89	0	nan	nan	nan	45761	nan	60129	55668	50369	54051	68410	49382	2	1	1	4	2	5	7	8	14	15	30
pdvd	039349_44_d51vstm	260	26	0	345	345	344	221.4194	221.4194	1.5536	345	222.0194	0.0000	0	0.0785	0.0000	221.4194	1	8	0.9020	1.0589	0.3876	0.6405	0.4003	muon	2.2688	0	0	344	0	nan	nan	nan	57825	58068	52786	119777	117519	80627	52179	61796	2	1	2	3	4	5	9	7	15	16	29
pdvd	039349_44_d51vstm	280	28	0	40	40	40	24.0708	24.0708	1.6618	40	24.6708	0.0000	0	0.0000	0.0000	24.0708	1	6	0.8574	1.2772	0.2909	0.7516	0.2882	proton	1.3956	0	1	40	0	nan	nan	nan	63949	144630	109647	102864	76404	71921	nan	nan	2	2	1	4	4	4	8	8	7	0	0
pdvd	039349_44_d51vstm	530	53	0	160	160	160	103.9985	103.9985	1.5385	160	104.5985	0.0000	0	0.0563	0.0000	103.9985	1	7	0.4032	0.9060	0.3017	0.5514	0.3498	muon	1.8974	0	0	0	160	nan	nan	nan	56597	nan	49481	57710	42906	69025	73181	73272	2	2	2	3	2	5	8	8	15	17	29
pdvd	039349_44_d51vstm	660	66	0	426	426	422	266.6164	266.6164	1.5828	426	267.2164	0.0000	0	0.1422	0.0000	266.6164	1	7	0.6837	0.4352	0.7712	0.2647	0.7899	muon	1.4390	0	0	0	422	nan	nan	nan	nan	6537	25132	54618	59945	34287	20133	36824	2	2	1	0	3	5	8	7	17	16	34
pdvd	039349_44_d51vstm	680	68	0	119	119	31	73.3705	73.3705	0.4225	119	73.9705	0.0000	0	0.0000	0.0000	19.2820	0	5	nan	0.7314	0.1073	0.4268	0.1104	muon	2.2410	0	1	0	31	nan	nan	nan	61648	49010	58389	56048	47135	nan	nan	nan	2	1	2	3	4	5	7	7	0	0	0
pdvd	039349_44_d51vstm	720	72	0	111	111	99	119.2327	119.2327	0.8303	111	119.8327	0.0000	0	0.0909	0.0000	119.2327	1	1	nan	nan	nan	nan	nan	none	1.8817	0	0	0	99	nan	nan	nan	nan	nan	nan	nan	nan	nan	32012	nan	2	0	0	0	0	0	0	0	0	4	0
pdvd	039349_44_d51vstm	750	75	0	1167	1167	1095	777.9397	777.9397	1.4076	1167	760.7473	0.0000	0	0.0621	5.8527	736.6121	0	6	nan	1.1887	0.0501	0.7289	0.0443	proton	1.4474	0	0	513	582	nan	nan	nan	nan	nan	86490	84482	81486	68484	63916	62502	0	0	0	0	2	5	7	8	16	15	29
pdvd	039349_45_d51vstm	160	16	0	425	421	356	278.1867	275.5801	1.2918	420	272.3468	3.3585	1	0.0758	0.0000	233.8869	1	7	0.7299	0.9389	0.1679	0.5710	0.1923	muon	1.5384	0	0	356	0	nan	nan	nan	nan	96334	49419	61247	55415	55953	59572	55219	2	1	2	2	3	4	8	8	18	15	31
pdvd	039349_45_d51vstm	250	25	0	73	73	73	45.0444	45.0444	1.6206	73	45.6444	0.0000	0	0.0000	0.0000	45.0444	1	8	2.6206	0.9407	0.3915	0.5690	0.4230	muon	1.3869	0	1	73	0	nan	nan	nan	87687	45476	31085	75479	76918	74736	72240	64747	2	2	2	3	4	5	9	7	16	15	8
pdvd	039349_45_d51vstm	520	52	0	604	604	604	393.6777	393.6777	1.5342	604	391.3884	0.0000	0	0.0977	0.0000	393.6777	1	8	0.7198	0.7572	0.1949	0.4580	0.2277	muon	4.6448	0	0	0	604	nan	nan	nan	46502	50150	66354	46646	49840	47087	56728	46117	2	1	2	3	3	4	9	8	15	17	30
pdvd	039349_46_d51vstm	470	47	0	129	129	129	80.1590	80.1590	1.6093	129	80.7590	0.0000	0	0.0000	0.0000	80.1590	1	8	2.3243	1.0158	0.0881	0.6144	0.0964	muon	1.2366	1	1	0	129	nan	nan	nan	93489	75512	75129	74658	58746	59905	67462	49464	2	1	2	4	3	4	9	8	16	15	33
pdvd	039349_46_d51vstm	580	58	0	72	42	19	47.4385	28.7650	0.6605	41	28.7419	19.2966	1	0.2632	7.6446	28.7650	0	2	nan	0.3288	0.7569	0.1958	0.7865	muon	1.4406	0	0	0	19	nan	nan	nan	nan	nan	11353	nan	nan	41560	nan	nan	0	0	0	0	0	3	0	2	14	0	0
pdvd	039349_47_d51vstm	240	24	0	436	436	382	290.8492	290.8492	1.3134	436	290.7798	0.0000	0	0.0942	0.0000	252.9482	1	8	0.5678	0.6745	0.2493	0.4079	0.2945	muon	2.3196	0	0	382	0	nan	nan	nan	47514	38604	41731	36737	51619	51989	43855	53078	2	1	2	3	3	3	9	8	16	14	33
pdvd	039349_47_d51vstm	310	31	0	164	156	94	105.5756	99.9589	0.9404	155	99.8729	6.3027	1	0.0319	36.7046	99.9589	0	2	nan	1.0206	0.0208	0.6703	0.0094	proton	2.0870	0	1	94	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	58936	54905	0	0	0	0	0	0	0	0	0	6	26
pdvd	039349_47_d51vstm	570	57	0	384	384	374	257.1221	257.1221	1.4546	384	257.7221	0.0000	0	0.2273	0.0000	251.4639	1	8	0.9070	0.7482	0.3261	0.4525	0.3008	proton	2.3694	0	0	0	374	nan	nan	nan	83302	87310	83415	50356	42098	32014	23129	42302	2	2	2	3	3	5	8	7	15	17	30
pdvd	039349_47_d51vstm	590	59	0	243	243	243	158.3527	158.3527	1.5345	243	158.9527	0.0000	0	0.0206	0.0000	158.3527	1	8	0.3229	0.8114	0.2081	0.4907	0.2511	muon	1.3181	0	1	0	243	nan	nan	nan	50675	51509	52993	64741	50487	52052	54096	60523	2	2	1	3	3	4	7	8	15	15	31
pdvd	039349_47_d51vstm	680	68	0	182	177	88	116.4456	113.4969	0.7754	176	113.4214	3.6242	1	0.0000	0.0000	56.7690	1	8	1.9854	1.0056	0.0738	0.6082	0.0717	proton	1.3015	0	1	0	88	nan	nan	nan	81190	80585	82132	68807	71968	56218	54812	52323	2	2	2	3	4	4	8	8	16	14	25
pdvd	039349_48_d51vstm	140	14	0	380	380	379	243.4771	243.4771	1.5566	380	244.0771	0.0000	0	0.0765	0.0000	243.4771	1	8	0.9569	0.5900	0.6034	0.3568	0.6400	muon	1.9417	0	0	379	0	nan	nan	nan	22859	24955	19468	49944	54889	73423	49820	54078	2	2	1	3	3	5	9	8	14	15	30
pdvd	039349_48_d51vstm	210	21	0	328	318	256	215.8078	210.3127	1.2172	317	208.3969	6.0585	1	0.0781	0.0000	169.5940	1	8	1.2048	0.6858	0.2980	0.4148	0.2976	proton	1.3715	0	0	256	0	nan	nan	nan	45592	106938	45653	53500	36137	28978	40516	39730	2	2	1	4	3	4	7	9	15	17	31
pdvd	039349_48_d51vstm	490	49	0	301	301	237	192.6510	192.6510	1.2302	301	193.2510	0.0000	0	0.0844	0.0000	150.0330	1	8	1.2637	0.6437	0.5667	0.3893	0.5930	muon	1.2220	0	0	0	237	nan	nan	nan	79667	40443	12929	31781	65224	60688	51172	45065	2	1	2	3	3	5	9	7	17	14	29
pdvd	039349_48_d51vstm	540	54	0	198	198	132	126.5260	126.5260	1.0433	198	127.1260	0.0000	0	0.0000	0.0000	84.2847	1	8	1.2703	1.1440	0.1639	0.6919	0.1313	proton	1.3151	0	1	0	132	nan	nan	nan	115113	101464	115741	79459	62222	58372	58926	52352	2	1	2	3	3	5	7	8	16	15	32
pdvd	039349_48_d51vstm	580	58	0	405	405	405	263.8093	263.8093	1.5352	405	264.2411	0.0000	0	0.0074	0.0000	263.8093	1	7	1.7830	1.0576	0.0413	0.6432	0.0406	proton	1.0519	0	1	0	405	nan	nan	nan	nan	90085	75621	74821	68321	61967	56626	55984	2	1	2	2	3	5	7	8	15	16	30
pdvd	039349_48_d51vstm	630	63	0	508	506	506	337.9860	336.7228	1.5027	505	323.6781	1.8498	1	0.1126	0.0000	336.7228	1	8	1.6871	0.8300	0.2294	0.5020	0.2663	muon	1.3400	0	0	349	157	nan	nan	nan	57830	69505	70359	49337	39430	41004	64088	63914	2	2	1	3	3	5	8	7	17	16	32
pdvd	039349_49_d51vstm	480	48	0	464	464	396	298.3429	298.3429	1.3273	464	298.9527	0.0000	0	0.0076	0.0000	254.7591	1	8	0.8625	0.9495	0.1609	0.5743	0.1996	muon	1.3807	0	1	396	0	nan	nan	nan	66853	57135	76199	62258	65578	58665	63381	61317	2	2	1	3	3	5	8	7	16	16	32
pdvd	039349_49_d51vstm	700	70	0	225	225	225	147.0828	147.0828	1.5298	225	147.6828	0.0000	0	0.0711	0.0000	147.0828	1	7	2.5855	0.9615	0.0403	0.5852	0.0256	proton	1.1900	1	0	0	225	nan	nan	nan	84827	nan	74003	67910	60983	57636	53377	48635	2	1	2	3	2	5	7	9	15	16	31
pdvd	039349_49_d51vstm	720	72	0	35	33	13	73.8372	72.4428	0.1795	32	72.3722	2.0650	1	0.1538	0.0000	8.1103	0	2	nan	0.8030	0.2164	0.4661	0.2190	muon	2.0886	0	0	0	13	nan	nan	nan	88455	51799	nan	nan	nan	nan	nan	nan	2	2	1	3	3	2	0	0	0	0	0
pdvd	039349_4_d51vstm	260	26	0	560	560	488	355.4749	355.4749	1.3728	560	355.2691	0.0000	0	0.0574	0.0000	309.5347	1	8	1.0016	0.8184	0.3731	0.4950	0.4053	muon	1.8424	0	0	488	0	nan	nan	nan	60840	62227	24469	69399	59782	59426	59658	60576	2	2	2	4	3	6	8	8	15	17	31
pdvd	039349_4_d51vstm	360	36	0	154	140	78	97.6454	88.6438	0.8799	139	88.5150	9.7303	1	0.2051	40.1212	88.6438	0	1	nan	nan	nan	nan	nan	none	2.6067	0	0	78	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	53366	0	0	0	0	0	0	0	0	0	0	32
pdvd	039349_4_d51vstm	470	47	0	75	75	42	47.3804	47.3804	0.8864	75	47.9804	0.0000	0	0.0476	0.0000	26.2815	1	6	0.5591	0.5682	0.2583	0.3343	0.2705	muon	1.0664	0	1	0	42	nan	nan	nan	32112	36275	43629	44814	47763	40845	nan	nan	2	2	2	3	3	5	8	7	10	0	0
pdvd	039349_4_d51vstm	540	54	0	50	50	50	32.7314	32.7314	1.5276	50	33.3314	0.0000	0	0.0000	0.0000	32.7314	1	7	1.0438	0.8018	0.1818	0.4772	0.2063	muon	1.3761	0	1	0	50	nan	nan	nan	51411	58992	63078	48437	59083	48514	59885	nan	2	1	1	4	3	5	8	8	14	4	0
